Brand,Model,Specifications
ZTE,Grand S,"[{'Network': {'Technology': 'GSM / HSPA / EVDO / LTE'}}, {'Launch': {'Announced': '2013, January. Released 2013, March', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '142 x 70 x 6.9 mm (5.59 x 2.76 x 0.27 in)', 'Weight': '110 g (3.88 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '5.0 inches, 68.9 cm', 'Resolution': '2', 'Protection': ' (~69.3% screen-to-body ratio)'}}, {'Platform': {'OS': 'Android 4.1 (Jelly Bean)', 'Chipset': 'Qualcomm APQ8064 Snapdragon S4 Pro', 'CPU': 'Quad-core 1.7 GHz Krait 200', 'GPU': 'Adreno 320'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '16GB 2GB RAM'}}, {'Main Camera': {'Single': '13 MP, AF', 'Features': 'LED flash', 'Video': '1080p@30fps'}}, {'Selfie camera': {'Single': '2 MP', 'Video': '1080p@30fps'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot', 'Bluetooth': '4.0, A2DP, LE', 'GPS': 'Yes, with A-GPS', 'NFC': 'Yes', 'Radio': 'FM radio', 'USB': 'microUSB 2.0 (MHL TV-out)'}}, {'Features': {'Sensors': 'Accelerometer, gyro, proximity, compass'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black/Silver, Black/Red, Black/Blue, Black/White', 'Price': 'About 430 EUR'}}]"
ZTE,V81,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2013, January', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '200 x 156 x 11.1 mm (7.87 x 6.14 x 0.44 in)', 'Weight': '-', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT capacitive touchscreen, 16M colors', 'Size': '8.0 inches, 198.2 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.1 (Jelly Bean)', 'Chipset': 'Qualcomm MSM8960 Snapdragon S4 Plus', 'CPU': 'Dual-core 1.4 GHz Krait', 'GPU': 'Adreno 225'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '4GB 1GB RAM'}}, {'Main Camera': {'Single': '2 MP', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'VGA'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '2.1', 'GPS': 'Yes, with A-GPS', 'Radio': 'No', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black'}}]"
ZTE,Director,"[{'Network': {'Technology': 'CDMA / EVDO'}}, {'Launch': {'Announced': '2013, April. Released 2013, April', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '118.1 x 62.5 x 12.2 mm (4.65 x 2.46 x 0.48 in)', 'Weight': '140 g (4.94 oz)', 'SIM': 'Non-removable'}}, {'Display': {'Type': 'TFT capacitive touchscreen', 'Size': '3.5 inches, 36.5 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.0 (Ice Cream Sandwich)', 'Chipset': 'MSM7626A', 'CPU': '1.0 GHz'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '4GB 512MB RAM'}}, {'Main Camera': {'Single': '3.15 MP', 'Features': 'LED flash', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot', 'Bluetooth': '3.0, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'No', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1500 mAh battery', 'Talk time': 'Up to 350 h'}}, {'Misc': {'Colors': 'Black', 'SAR': '1.20 W/kg (head) \xa0 \xa0 1.40 W/kg (body) \xa0 \xa0 ', 'Price': 'About 150 EUR'}}]"
ZTE,Blade C V807,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2013, January. Released 2013, April', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '124 x 64 x 11 mm (4.88 x 2.52 x 0.43 in)', 'Weight': '-', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT capacitive touchscreen', 'Size': '4.0 inches, 45.5 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.1 (Jelly Bean)', 'Chipset': 'Mediatek MT6577 (40 nm)', 'CPU': 'Dual-core 1.0 GHz Cortex-A9', 'GPU': 'PowerVR SGX531u'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '4GB 512MB RAM'}}, {'Main Camera': {'Single': '3.15 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g, hotspot', 'Bluetooth': '3.0, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'To be confirmed', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black', 'Price': 'About 130 EUR'}}]"
ZTE,Open,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2013, February. Released 2013, July', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '114 x 62 x 12.5 mm (4.49 x 2.44 x 0.49 in)', 'Weight': '-', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'TFT capacitive touchscreen', 'Size': '3.5 inches, 36.5 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Firefox OS 1.0', 'Chipset': 'Qualcomm MSM7225A Snapdragon S1', 'CPU': '1.0 GHz Cortex-A5', 'GPU': 'Adreno 200'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot), 2 GB included', 'Internal': '512MB ROM, 256MB RAM'}}, {'Main Camera': {'Single': '3.15 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n', 'Bluetooth': '2.1, A2DP, EDR', 'GPS': 'Yes, with A-GPS', 'Radio': 'Stereo FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {}}, {'Misc': {'Colors': 'Blue, Orange'}}]"
ZTE,Grand Memo V9815,"[{'Network': {'Technology': 'GSM / HSPA / LTE'}}, {'Launch': {'Announced': '2013, February. Released 2013, March', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '159.9 x 82.6 x 8.5 mm (6.30 x 3.25 x 0.33 in)', 'Weight': '189 g (6.67 oz)', 'SIM': 'Yes'}}, {'Display': {'Type': 'TFT capacitive touchscreen, 16M colors', 'Size': '5.7 inches, 89.6 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.1.2 (Jelly Bean)', 'Chipset': 'Qualcomm MSM8974 Snapdragon 800 (28 nm)', 'CPU': 'Quad-core 1.7 GHz Krait 400', 'GPU': 'Adreno 330'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '16GB 2GB RAM'}}, {'Main Camera': {'Single': '13 MP, AF', 'Features': 'LED flash', 'Video': '1080p@30fps'}}, {'Selfie camera': {'Single': '1 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot', 'Bluetooth': '4.0, A2DP, LE', 'GPS': 'Yes, with A-GPS', 'Radio': 'FM radio', 'USB': 'microUSB 2.0 (MHL TV-out)'}}, {'Features': {'Sensors': 'Accelerometer, gyro, proximity, compass'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black', 'Price': 'About 340 EUR'}}]"
ZTE,Geek V975,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2013, April. Released 2013, August', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '145 x 70 x 9.5 mm (5.71 x 2.76 x 0.37 in)', 'Weight': '148 g (5.22 oz)', 'SIM': 'Yes'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '5.0 inches, 68.9 cm', 'Resolution': '2', 'Protection': ' (~67.9% screen-to-body ratio)'}}, {'Platform': {'OS': 'Android 4.2.2 (Jelly Bean)', 'Chipset': 'Intel Atom Z2580', 'CPU': 'Dual-core 2.0 GHz', 'GPU': 'PowerVR SGX544MP2'}}, {'Memory': {'Card slot': 'microSDXC (dedicated slot)', 'Internal': '8GB 2GB RAM, 16GB 2GB RAM'}}, {'Main Camera': {'Single': '8 MP, AF', 'Features': 'LED flash', 'Video': 'Yes'}}, {'Selfie camera': {'Single': '1 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot', 'Bluetooth': '4.0, A2DP, LE', 'GPS': 'Yes, with A-GPS', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, gyro, proximity, compass'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black'}}]"
ZTE,Blade III Pro,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2013, April. Released 2013, May', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '-', 'Weight': '-', 'SIM': 'Yes'}}, {'Display': {'Type': 'TFT capacitive touchscreen', 'Size': '4.0 inches, 45.5 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.1 (Jelly Bean)', 'Chipset': 'Qualcomm MSM8225 Snapdragon S4 Play', 'CPU': 'Dual-core 1.2 GHz Cortex-A5', 'GPU': 'Adreno 203'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '4GB'}}, {'Main Camera': {'Single': '5 MP, AF', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'VGA'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot, DLNA', 'Bluetooth': 'Yes', 'GPS': 'Yes, with A-GPS', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity, compass'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black, White', 'Price': 'About 150 EUR'}}]"
ZTE,Grand X Pro,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2013, March. Released 2013, April', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '132.6 x 64.4 x 9.4 mm (5.22 x 2.54 x 0.37 in)', 'Weight': '146 g (5.15 oz)', 'SIM': 'Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)'}}, {'Display': {'Type': 'TFT capacitive touchscreen, 16M colors', 'Size': '4.5 inches, 55.8 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.0 (Ice Cream Sandwich)', 'Chipset': 'Mediatek MT6577 (40 nm)', 'CPU': 'Dual-core 1.2 GHz Cortex-A9', 'GPU': 'PowerVR SGX531u'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '4GB 1GB RAM'}}, {'Main Camera': {'Single': '8 MP, AF', 'Features': 'LED flash', 'Video': '720p@30fps'}}, {'Selfie camera': {'Single': 'VGA'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'To be confirmed', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {'Stand-by': 'Non-removable Li-Ion 2000 mAh battery', 'Talk time': 'Up to 500 h'}}, {'Misc': {'Colors': 'Black, Red, Blue, Yellow', 'SAR EU': '0.35 W/kg (head) \xa0 \xa0 ', 'Price': 'About 110 EUR'}}]"
ZTE,Grand X2 In,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2013, May. Released 2013, Q3', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '-', 'Weight': '-', 'SIM': 'Yes'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '4.5 inches, 55.8 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.1 (Jelly Bean)', 'Chipset': 'Intel Atom Z2580', 'CPU': 'Dual-core 2.0 GHz', 'GPU': 'PowerVR SGX544MP2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '8GB 1GB RAM'}}, {'Main Camera': {'Single': '8 MP, AF', 'Features': 'LED flash', 'Video': 'Yes'}}, {'Selfie camera': {'Single': '1 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': 'Yes', 'GPS': 'Yes, with A-GPS', 'Radio': 'To be confirmed', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity, compass'}}, {'Battery': {}}, {'Misc': {'Colors': 'Blue'}}]"
ZTE,Vital N9810,"[{'Network': {'Technology': 'CDMA / EVDO / LTE'}}, {'Launch': {'Announced': '2013, June. Released 2013, June', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '142 x 71.4 x 10 mm (5.59 x 2.81 x 0.39 in)', 'Weight': '154 g (5.43 oz)', 'SIM': 'Yes'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '5.0 inches, 68.9 cm', 'Resolution': '2', 'Protection': ' (~68.0% screen-to-body ratio)'}}, {'Platform': {'OS': 'Android 4.1.2 (Jelly Bean)', 'Chipset': 'Qualcomm MSM8960 Snapdragon S4 Plus', 'CPU': 'Dual-core 1.5 GHz Krait', 'GPU': 'Adreno 225'}}, {'Memory': {'Card slot': 'microSDXC (dedicated slot)', 'Internal': '8GB 1GB RAM'}}, {'Main Camera': {'Single': '13 MP, AF', 'Features': 'LED flash, panorama', 'Video': '1080p@30fps'}}, {'Selfie camera': {'Single': '1 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '4.0, A2DP, LE', 'GPS': 'Yes, with A-GPS', 'NFC': 'Yes', 'Radio': 'No', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {'Talk time': 'Removable Li-Ion 2500 mAh battery'}}, {'Misc': {'Colors': 'Black/Blue', 'Price': 'About 270 EUR'}}]"
ZTE,Grand X Quad V987,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2013, June. Released 2013, July', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '141 x 70 x 8.9 mm (5.55 x 2.76 x 0.35 in)', 'Weight': '163 g (5.75 oz)', 'SIM': 'Dual SIM (Dual stand-by)'}}, {'Display': {'Type': 'TFT capacitive touchscreen, 16M colors', 'Size': '5.0 inches, 68.9 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.1.2 (Jelly Bean)', 'Chipset': 'Mediatek MT6589 (28 nm)', 'CPU': 'Quad-core 1.2 GHz Cortex-A7', 'GPU': 'PowerVR SGX544'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '4GB 1GB RAM'}}, {'Main Camera': {'Single': '8 MP, AF', 'Features': 'LED flash', 'Video': '1080p@30fps'}}, {'Selfie camera': {'Single': '1.3 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS', 'NFC': 'Yes', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity, compass'}}, {'Battery': {}}, {'Misc': {'Colors': 'White', 'Price': 'About 200 EUR'}}]"
ZTE,Imperial,"[{'Network': {'Technology': 'CDMA / EVDO / LTE'}}, {'Launch': {'Announced': '2013, June. Released 2013, June', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '- x 65.5 x 12.2 mm', 'Weight': '153.4 g (5.40 oz)', 'SIM': 'Yes'}}, {'Display': {'Type': 'TFT capacitive touchscreen', 'Size': '4.0 inches, 45.5 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.1 (Jelly Bean)', 'CPU': 'Dual-core 1.2 GHz'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '4GB 1GB RAM'}}, {'Main Camera': {'Single': '5 MP, AF', 'Features': 'LED flash', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'Yes'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'No', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 2500 mAh battery', 'Talk time': 'Up to 280 h'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 230 EUR'}}]"
ZTE,Reef,"[{'Network': {'Technology': 'CDMA / EVDO'}}, {'Launch': {'Announced': '2013, August. Released 2013, August', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '127 x 64.8 x 11.2 mm (5.0 x 2.55 x 0.44 in)', 'Weight': '127.6 g (4.48 oz)', 'SIM': 'Yes'}}, {'Display': {'Type': 'TFT capacitive touchscreen', 'Size': '4.0 inches, 45.5 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.1 (Jelly Bean)', 'Chipset': 'Qualcomm MSM8655 Snapdragon S2', 'CPU': '1.0 GHz', 'GPU': 'Adreno 205'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '4GB 1GB RAM'}}, {'Main Camera': {'Single': '5 MP', 'Features': 'LED flash, panorama', 'Video': '720p'}}, {'Selfie camera': {'Single': '1 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'No', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1650 mAh battery', 'Talk time': 'Up to 165 h'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 110 EUR'}}]"
ZTE,Blade V,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2013, September. Released 2013, October', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '126 x 64 x 10.9 mm (4.96 x 2.52 x 0.43 in)', 'Weight': '130 g (4.59 oz)', 'SIM': 'Yes'}}, {'Display': {'Type': 'TFT capacitive touchscreen, 16M colors', 'Size': '4.0 inches, 45.5 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.1 (Jelly Bean)', 'Chipset': 'Qualcomm MSM8225Q Snapdragon S4 Play', 'CPU': 'Quad-core 1.2 GHz Cortex-A5', 'GPU': 'Adreno 203'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '4GB 1GB RAM'}}, {'Main Camera': {'Single': '5 MP, AF', 'Features': 'LED flash', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'VGA'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot, DLNA', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity, compass'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black/Blue'}}]"
ZTE,Blade G V880G,"[{'Network': {'Technology': 'GSM / HSPA'}}, {'Launch': {'Announced': '2013, April. Released 2013, April', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '133 x 67 x 9.2 mm (5.24 x 2.64 x 0.36 in)', 'Weight': '140 g (4.94 oz)', 'SIM': 'Mini-SIM'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '4.5 inches, 55.8 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.1.2 (Jelly Bean)', 'Chipset': 'Qualcomm MSM8225 Snapdragon S4 Play', 'CPU': 'Dual-core 1.2 GHz Cortex-A5', 'GPU': 'Adreno 203'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Internal': '4GB (1.9GB accessible), 512MB RAM'}}, {'Main Camera': {'Single': '5 MP, AF', 'Features': 'LED flash', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'VGA'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot', 'Bluetooth': '3.0, A2DP', 'GPS': 'Yes, with A-GPS', 'NFC': 'Yes', 'Radio': 'Stereo FM radio, RDS', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity, compass'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black, Blue', 'Price': 'About 280 EUR'}}]"
ZTE,nubia Z7 mini,"[{'Network': {'Technology': 'GSM / HSPA / LTE'}}, {'Launch': {'Announced': '2014, July', 'Status': 'Available. Released 2014, July'}}, {'Body': {'Dimensions': '140.9 x 69.3 x 8.2 mm (5.55 x 2.73 x 0.32 in)', 'Weight': '143 g (5.04 oz)', 'SIM': 'Dual SIM (Micro-SIM, dual stand-by)'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '5.0 inches, 67.7 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.4.2 (KitKat), nubia UI 2', 'Chipset': 'Qualcomm MSM8974AA Snapdragon 801 (28 nm)', 'CPU': 'Quad-core 2.0 GHz Krait 400', 'GPU': 'Adreno 330'}}, {'Memory': {'Card slot': 'microSDXC (dedicated slot)', 'Internal': '16GB 2GB RAM'}}, {'Main Camera': {'Single': '13 MP, AF', 'Features': 'LED flash, panorama, HDR', 'Video': '1080p@30fps'}}, {'Selfie camera': {'Single': '5 MP', 'Video': '1080p@30fps'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS, GLONASS', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, gyro, proximity, compass'}}, {'Battery': {'Stand-by': 'Non-removable Li-Ion 2300 mAh battery', 'Talk time': 'Up to 580 h (3G)'}}, {'Misc': {'Colors': 'Black, White, Red, Green, Yellow', 'Price': 'About 180 EUR'}}]"
ZTE,Warp 4G,"[{'Network': {'Technology': 'CDMA / EVDO / LTE'}}, {'Launch': {'Announced': '2013, September. Released 2013, September', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '132.1 x 66 x 10.4 mm (5.20 x 2.60 x 0.41 in)', 'Weight': '127.6 g (4.48 oz)', 'SIM': 'Yes'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '4.5 inches, 55.8 cm', 'Resolution': '2', 'Protection': ' (~64.0% screen-to-body ratio)'}}, {'Platform': {'OS': 'Android 4.1 (Jelly Bean)', 'Chipset': 'Qualcomm MSM8930 Snapdragon 400 (28 nm)', 'CPU': 'Dual-core 1.2 GHz Krait 200', 'GPU': 'Adreno 305'}}, {'Memory': {'Card slot': 'microSDXC (dedicated slot)', 'Internal': '8GB 1GB RAM'}}, {'Main Camera': {'Single': '8 MP, AF', 'Features': 'LED flash, panorama, HDR', 'Video': '720p'}}, {'Selfie camera': {'Single': '1 MP'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n, hotspot', 'Bluetooth': '4.0, A2DP, LE', 'GPS': 'Yes, with A-GPS', 'NFC': 'Yes', 'Radio': 'No', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, proximity'}}, {'Battery': {}}, {'Misc': {'Colors': 'Black', 'Price': 'About 150 EUR'}}]"
ZTE,nubia Z7 Max,"[{'Network': {'Technology': 'GSM / HSPA / LTE'}}, {'Launch': {'Announced': '2014, July', 'Status': 'Available. Released 2014, July'}}, {'Body': {'Dimensions': '152.7 x 76 x 8.7 mm (6.01 x 2.99 x 0.34 in)', 'Weight': '160 g (5.64 oz)', 'SIM': 'Dual SIM (Micro-SIM, dual stand-by)'}}, {'Display': {'Type': 'IPS LCD capacitive touchscreen, 16M colors', 'Size': '5.5 inches, 82.6 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 4.4.2 (KitKat), nubia UI 2', 'Chipset': 'Qualcomm MSM8974AC Snapdragon 801 (28 nm)', 'CPU': 'Quad-core 2.5 GHz Krait 400', 'GPU': 'Adreno 330'}}, {'Memory': {'Card slot': 'microSDXC (dedicated slot)', 'Internal': '32GB 2GB RAM'}}, {'Main Camera': {'Single': '13 MP, AF', 'Features': 'LED flash, panorama, HDR', 'Video': '2160p@30fps, 1080p@30fps'}}, {'Selfie camera': {'Single': '5 MP', 'Video': '1080p@30fps'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot', 'Bluetooth': '4.0, A2DP', 'GPS': 'Yes, with A-GPS, GLONASS', 'NFC': 'Yes', 'Infrared port': 'Yes', 'Radio': 'FM radio', 'USB': 'microUSB 2.0'}}, {'Features': {'Sensors': 'Accelerometer, gyro, proximity, compass'}}, {'Battery': {'Stand-by': 'Non-removable Li-Ion 3100 mAh battery', 'Talk time': 'Up to 720 h (3G)'}}, {'Misc': {'Colors': 'Black, White', 'Models': 'NX505J', 'Price': 'About 240 EUR'}}]"
